Airline,Source airport,Destination airport,Stops,Destination airport ID,Source airport ID,Equipment
DY,KRK,BGO,0,636,669,73H
DY,KRK,CPH,0,609,669,73H
DY,KRK,OSL,0,644,669,73H
DY,KRK,SVG,0,666,669,73H
DY,KRK,TRD,0,665,669,73H
DY,KRN,ARN,0,737,724,73H
DY,KRP,CPH,0,609,612,AT7
DY,KRS,OSL,0,644,638,733 73H
DY,KSD,ALC,0,1212,5595,73H
DY,LAX,ARN,0,737,3484,788
DY,LAX,CPH,0,609,3484,788
DY,LCA,ARN,0,737,1197,73H
DY,LCA,LGW,0,502,1197,73H
DY,LCA,OSL,0,644,1197,73H
DY,LED,OSL,0,644,2948,73H
DY,LGW,AAL,0,628,502,73H
DY,LGW,ACE,0,1055,502,73H
DY,LGW,AES,0,630,502,73H
DY,LGW,AGP,0,1230,502,73H
DY,LGW,ALC,0,1212,502,73H
DY,LGW,ARN,0,737,502,73H
DY,LGW,BCN,0,1218,502,73H
DY,LGW,BGO,0,636,502,73H
DY,LGW,BUD,0,1489,502,73H
DY,LGW,CPH,0,609,502,73H
DY,LGW,CTA,0,1509,502,73H
DY,LGW,DBV,0,1200,502,73H
DY,LGW,FAO,0,1626,502,73H
DY,LGW,FCO,0,1555,502,73H
DY,LGW,FUE,0,1051,502,73H
DY,LGW,GOT,0,687,502,73H
DY,LGW,HEL,0,421,502,73H
DY,LGW,IBZ,0,1225,502,73H
DY,LGW,JTR,0,1479,502,73H
DY,LGW,LCA,0,1197,502,73H
DY,LGW,LPA,0,1054,502,73H
DY,LGW,NCE,0,1354,502,73H
DY,LGW,OSL,0,644,502,73H
DY,LGW,PMI,0,3998,502,73H
DY,LGW,SPU,0,1206,502,73H
DY,LGW,SVG,0,666,502,73H
DY,LGW,TFS,0,1056,502,73H
DY,LGW,TOS,0,663,502,73H
DY,LGW,TRD,0,665,502,73H
DY,LGW,TRF,0,664,502,73H
DY,LIS,CPH,0,609,1638,73H
DY,LIS,OSL,0,644,1638,73H
DY,LLA,ARN,0,737,734,73H
DY,LPA,ARN,0,737,1054,73H
DY,LPA,BGO,0,636,1054,73H
DY,LPA,CGN,0,344,1054,73H
DY,LPA,CPH,0,609,1054,73H
DY,LPA,HAM,0,342,1054,73H
DY,LPA,LGW,0,502,1054,73H
DY,LPA,MUC,0,346,1054,73H
DY,LPA,OSL,0,644,1054,73H
DY,LPA,SXF,0,337,1054,73H
DY,LPA,TRF,0,664,1054,73H
DY,LYR,OSL,0,644,658,73H
DY,MAD,CPH,0,609,1229,73H
DY,MAN,ARN,0,737,478,73H
DY,MAN,OSL,0,644,478,73H
DY,MAN,SVG,0,666,478,73H
DY,MJV,OSL,0,644,1227,733
DY,MLA,CPH,0,609,1606,73H
DY,MLA,OSL,0,644,1606,73H
DY,MMX,ARN,0,737,708,73H
DY,MOL,ALC,0,1212,651,73H
DY,MOL,OSL,0,644,651,733 73H
DY,MUC,AGP,0,1230,346,73H
DY,MUC,ALC,0,1212,346,73H
DY,MUC,ARN,0,737,346,73H
DY,MUC,LPA,0,1054,346,73H
DY,MUC,OSL,0,644,346,73H
DY,MUC,TFS,0,1056,346,73H
DY,MXP,OSL,0,644,1524,733 73H
DY,NCE,ARN,0,737,1354,73H
DY,NCE,BGO,0,636,1354,73H
DY,NCE,CPH,0,609,1354,73H
DY,NCE,GOT,0,687,1354,73H
DY,NCE,HEL,0,421,1354,73H
DY,NCE,LGW,0,502,1354,73H
DY,NCE,OSL,0,644,1354,73H
DY,NCE,TRD,0,665,1354,73H
DY,NCE,TRF,0,664,1354,73H
DY,OAK,ARN,0,737,3453,788
DY,OLB,ARN,0,737,1520,73H
DY,ORY,ARN,0,737,1386,73H
DY,ORY,BGO,0,636,1386,73H
DY,ORY,CPH,0,609,1386,73H
DY,ORY,HEL,0,421,1386,73H
DY,ORY,OSL,0,644,1386,73H 733
DY,OSL,AES,0,630,644,733 73H
DY,OSL,AGP,0,1230,644,73H
DY,OSL,AJA,0,1324,644,73H
DY,OSL,ALC,0,1212,644,73H
DY,OSL,ALF,0,632,644,733
DY,OSL,AMS,0,580,644,73H
DY,OSL,ARN,0,737,644,73H 733
DY,OSL,ATH,0,3941,644,73H
DY,OSL,AYT,0,1688,644,73H
DY,OSL,BCN,0,1218,644,73H
DY,OSL,BDU,0,640,644,733
DY,OSL,BEG,0,1739,644,733
DY,OSL,BGO,0,636,644,73H 733
DY,OSL,BIO,0,1216,644,73H
DY,OSL,BKK,0,3885,644,788
DY,OSL,BLL,0,608,644,733 73H
DY,OSL,BOJ,0,1191,644,73H
DY,OSL,BOO,0,635,644,73H
DY,OSL,BTS,0,1745,644,73H 733
DY,OSL,BUD,0,1489,644,733
DY,OSL,CGN,0,344,644,73H
DY,OSL,CHQ,0,1474,644,733
DY,OSL,CPH,0,609,644,73H 733
DY,OSL,DBV,0,1200,644,73H
DY,OSL,DUB,0,599,644,73H
DY,OSL,EDI,0,535,644,73H
DY,OSL,EVE,0,641,644,73H 733
DY,OSL,FAO,0,1626,644,73H
DY,OSL,FCO,0,1555,644,73H 733
DY,OSL,FLL,0,3533,644,788
DY,OSL,GDN,0,668,644,73H 733
DY,OSL,GVA,0,1665,644,733
DY,OSL,HAM,0,342,644,73H
DY,OSL,HAU,0,645,644,733 73H
DY,OSL,HEL,0,421,644,73H
DY,OSL,JFK,0,3797,644,788
DY,OSL,KBP,0,2939,644,73H
DY,OSL,KEF,0,16,644,733
DY,OSL,KKN,0,649,644,733
DY,OSL,KRK,0,669,644,73H
DY,OSL,KRS,0,638,644,733 73H
DY,OSL,LCA,0,1197,644,73H
DY,OSL,LED,0,2948,644,73H
DY,OSL,LGW,0,502,644,73H
DY,OSL,LIS,0,1638,644,73H
DY,OSL,LPA,0,1054,644,73H
DY,OSL,LYR,0,658,644,73H
DY,OSL,MAN,0,478,644,73H
DY,OSL,MJV,0,1227,644,733
DY,OSL,MLA,0,1606,644,73H
DY,OSL,MOL,0,651,644,733 73H
DY,OSL,MUC,0,346,644,73H
DY,OSL,MXP,0,1524,644,733 73H
DY,OSL,NCE,0,1354,644,73H
DY,OSL,ORY,0,1386,644,73H 733
DY,OSL,PLQ,0,3958,644,733
DY,OSL,PMI,0,3998,644,73H
DY,OSL,PRG,0,1587,644,73H 733
DY,OSL,PSA,0,1562,644,73H
DY,OSL,PUY,0,1203,644,733
DY,OSL,RAK,0,1075,644,73H
DY,OSL,RIX,0,3953,644,733 73H
DY,OSL,SPU,0,1206,644,73H
DY,OSL,SVG,0,666,644,73H 733
DY,OSL,SXF,0,337,644,73H
DY,OSL,SZZ,0,676,644,733
DY,OSL,TFS,0,1056,644,73H
DY,OSL,TLL,0,415,644,733 73H
DY,OSL,TOS,0,663,644,73H 733
DY,OSL,TRD,0,665,644,733 73H
DY,OSL,VCE,0,1551,644,733
DY,OSL,VIE,0,1613,644,733
DY,OSL,VNO,0,3959,644,73H 733
DY,OSL,WAW,0,679,644,733 73H
DY,OUL,ALC,0,1212,446,73H
DY,OUL,HEL,0,421,446,73H
DY,PLQ,OSL,0,644,3958,733
DY,PMI,AAL,0,628,3998,73H
DY,PMI,ARN,0,737,3998,73H
DY,PMI,BGO,0,636,3998,73H
DY,PMI,CPH,0,609,3998,73H
DY,PMI,HEL,0,421,3998,73H
DY,PMI,LGW,0,502,3998,73H
DY,PMI,OSL,0,644,3998,73H
DY,PMI,TRF,0,664,3998,73H
DY,PMO,ARN,0,737,1512,73H
DY,PRG,ARN,0,737,1587,73H
DY,PRG,BGO,0,636,1587,73H
DY,PRG,CPH,0,609,1587,73H
DY,PRG,HEL,0,421,1587,73H
DY,PRG,OSL,0,644,1587,73H 733
DY,PSA,ARN,0,737,1562,73H
DY,PSA,CPH,0,609,1562,73H
DY,PSA,OSL,0,644,1562,73H
DY,PUY,OSL,0,644,1203,733
DY,RAK,CPH,0,609,1075,73H
DY,RAK,OSL,0,644,1075,73H
DY,RIX,ARN,0,737,3953,73H
DY,RIX,CPH,0,609,3953,73H
DY,RIX,OSL,0,644,3953,733 73H
DY,RIX,TRD,0,665,3953,73H
DY,RVN,HEL,0,421,453,73H
DY,RYG,AGP,0,1230,657,73H
DY,RYG,ALC,0,1212,657,73H
DY,SJJ,ARN,0,737,1646,73H
DY,SPU,ARN,0,737,1206,73H
DY,SPU,CPH,0,609,1206,73H
DY,SPU,HEL,0,421,1206,73H
DY,SPU,LGW,0,502,1206,73H
DY,SPU,OSL,0,644,1206,73H
DY,SVG,AGP,0,1230,666,73H
DY,SVG,ALC,0,1212,666,73H
DY,SVG,BGO,0,636,666,73H
DY,SVG,KRK,0,669,666,73H
DY,SVG,LGW,0,502,666,73H
DY,SVG,MAN,0,478,666,73H
DY,SVG,OSL,0,644,666,73H 733
DY,SVG,SXF,0,337,666,73H
DY,SVG,WAW,0,679,666,73H
DY,SXF,ARN,0,737,337,73H
DY,SXF,BCN,0,1218,337,73H
DY,SXF,BGO,0,636,337,73H
DY,SXF,CPH,0,609,337,73H
DY,SXF,LPA,0,1054,337,73H
DY,SXF,OSL,0,644,337,73H
DY,SXF,SVG,0,666,337,73H
DY,SXF,TFS,0,1056,337,73H
DY,SXF,TRD,0,665,337,73H
DY,SZZ,OSL,0,644,676,733
DY,TFS,CGN,0,344,1056,73H
DY,TFS,HAM,0,342,1056,73H
DY,TFS,LGW,0,502,1056,73H
DY,TFS,MUC,0,346,1056,73H
DY,TFS,OSL,0,644,1056,73H
DY,TFS,SXF,0,337,1056,73H
DY,TKU,ALC,0,1212,460,73H
DY,TLL,OSL,0,644,415,733 73H
DY,TLV,ARN,0,737,1590,73H
DY,TLV,CPH,0,609,1590,73H
DY,TOS,ALC,0,1212,663,73H
DY,TOS,ALF,0,632,663,733
DY,TOS,LGW,0,502,663,73H
DY,TOS,OSL,0,644,663,73H 733
DY,TOS,TRD,0,665,663,73H
DY,TRD,AGP,0,1230,665,73H
DY,TRD,ALC,0,1212,665,73H
DY,TRD,AYT,0,1688,665,73H
DY,TRD,BGO,0,636,665,73H
DY,TRD,CPH,0,609,665,73H
DY,TRD,DBV,0,1200,665,73H
DY,TRD,EVE,0,641,665,73H
DY,TRD,KRK,0,669,665,73H
DY,TRD,LGW,0,502,665,73H
DY,TRD,NCE,0,1354,665,73H
DY,TRD,OSL,0,644,665,73H 733
DY,TRD,RIX,0,3953,665,73H
DY,TRD,SXF,0,337,665,73H
DY,TRD,TOS,0,663,665,73H
DY,TRD,TRF,0,664,665,73H
DY,TRF,AGP,0,1230,664,73H
DY,TRF,ALC,0,1212,664,73H
DY,TRF,AYT,0,1688,664,73H
DY,TRF,BCN,0,1218,664,73H
DY,TRF,BGO,0,636,664,73H
DY,TRF,DBV,0,1200,664,73H
DY,TRF,LGW,0,502,664,73H
DY,TRF,LPA,0,1054,664,73H
DY,TRF,NCE,0,1354,664,73H
DY,TRF,PMI,0,3998,664,73H
DY,TRF,TRD,0,665,664,73H
DY,UME,ALC,0,1212,728,73H
DY,UME,ARN,0,737,728,73H
DY,VAA,ARN,0,737,462,73H
DY,VCE,ARN,0,737,1551,73H
DY,VCE,CPH,0,609,1551,73H
DY,VCE,OSL,0,644,1551,733
DY,VIE,OSL,0,644,1613,733
DY,VNO,ARN,0,737,3959,73H
DY,VNO,OSL,0,644,3959,73H 733
DY,WAW,AGP,0,1230,679,73H
DY,WAW,BCN,0,1218,679,73H
DY,WAW,OSL,0,644,679,733 73H
DY,WAW,SVG,0,666,679,73H
DY,ZAG,CPH,0,609,1208,73H
DZ,DLC,NGB,0,3387,3404,738
DZ,NGB,DLC,0,3404,3387,738
DZ,NGB,SZX,0,3374,3387,738
DZ,SZX,NGB,0,3387,3374,738
E2,ABJ,ACC,0,248,253,M82
E2,ABJ,FNA,0,1059,253,M82
E2,ABJ,ROB,0,1063,253,M82
E2,ACC,ABJ,0,253,248,M82
E2,ACC,FNA,0,1059,248,M82
E2,DKR,FNA,0,1059,1084,M82
E2,FNA,ABJ,0,253,1059,M82
E2,FNA,ACC,0,248,1059,M82
E2,FNA,DKR,0,1084,1059,M82
E2,FNA,ROB,0,1063,1059,M82
E2,ROB,ABJ,0,253,1063,M82
E2,ROB,FNA,0,1059,1063,M82
E5,AMM,HBE,0,3410,2170,320
E5,DMM,HBE,0,3410,2064,320
E5,HBE,AMM,0,2170,3410,320
E5,HBE,DMM,0,2064,3410,320
E5,HBE,JED,0,2072,3410,320
E5,HBE,KWI,0,2176,3410,320
E5,HBE,RUH,0,2082,3410,320
E5,JED,HBE,0,3410,2072,320
E5,KWI,HBE,0,3410,2176,320
E5,RUH,HBE,0,3410,2082,320
E7,BZV,PNR,0,886,883,ERJ
E7,PNR,BZV,0,883,886,ERJ
E7,PNR,POG,0,967,886,ERJ
E7,POG,PNR,0,886,967,ERJ
E8,CSX,DMK,0,3157,3371,734
E8,DMK,CSX,0,3371,3157,734
E8,DMK,HKT,0,3179,3157,734
E8,DMK,KHN,0,3384,3157,734
E8,HKT,DMK,0,3157,3179,734
E8,KHN,DMK,0,3157,3384,734
E9,CUN,MAD,0,1229,1852,333
E9,MAD,CUN,0,1852,1229,333
E9,MAD,PUJ,0,1760,1229,333
E9,PUJ,MAD,0,1229,1760,333
EB,CUN,MAD,0,1229,1852,744
EB,MAD,BCN,0,1218,1229,744
EB,MAD,CUN,0,1852,1229,744
EB,MAD,PUJ,0,1760,1229,744
EB,PUJ,MAD,0,1229,1760,744
EF,COQ,ULN,0,3380,6795,DH4
EF,MXV,ULN,0,3380,6374,DH4
EF,ULG,ULN,0,3380,7470,DH4
EF,ULN,COQ,0,6795,3380,DH4
EF,ULN,MXV,0,6374,3380,DH4
EF,ULN,ULG,0,7470,3380,DH4
EF,ULN,ULO,0,7558,3380,DH4
EF,ULO,ULN,0,3380,7558,DH4
EG,CIT,LED,0,2948,2914,320
EG,DMB,DME,0,4029,2911,320
EG,DMB,SVX,0,2975,2911,320
EG,DME,KQT,0,\N,4029,320
EG,DME,TJU,0,7563,4029,320
EG,KQT,CIT,0,2914,\N,320
EG,KQT,DMB,0,2911,\N,320
EG,KQT,OVB,0,4078,\N,320
EG,KQT,REN,0,2991,\N,320
EG,LED,KQT,0,\N,2948,320
EG,LED,TJU,0,7563,2948,320
EG,OVB,KQT,0,\N,4078,320
EG,REN,KQT,0,\N,2991,320
EG,SVX,KQT,0,\N,2975,320
EG,SVX,TJU,0,7563,2975,320
EG,TJU,CIT,0,2914,7563,320
EG,TJU,DME,0,4029,7563,320
EG,TJU,SVX,0,2975,7563,320
EI,ABZ,DUB,0,599,532,AT7
EI,ACE,DUB,0,599,1055,320
EI,ACE,ORK,0,596,1055,320
EI,ADB,DUB,0,599,1706,320
EI,AGP,BHD,0,467,1230,320
EI,AGP,DUB,0,599,1230,330 320
EI,AGP,ORK,0,596,1230,320
EI,AGP,SNN,0,603,1230,320
EI,ALC,DUB,0,599,1212,320
EI,ALC,ORK,0,596,1212,320
EI,AMS,DUB,0,599,580,320
EI,AMS,ORK,0,596,580,320
EI,ARN,DUB,0,599,737,320
EI,ATH,DUB,0,599,3941,320
EI,ATL,ORD,0,3830,3682,CR7 ERJ E70
EI,AUH,DUB,0,599,2179,77W 332
EI,BCN,DUB,0,599,1218,320
EI,BCN,ORK,0,596,1218,320
EI,BHD,AGP,0,1230,467,320
EI,BHD,FAO,0,1626,467,320
EI,BHD,LGW,0,502,467,320 319
EI,BHD,LHR,0,507,467,319
EI,BHD,PMI,0,3998,467,320 319
EI,BHX,DUB,0,599,469,320
EI,BHX,ORK,0,596,469,AT7
EI,BHX,SNN,0,603,469,AT4 AT7
EI,BIO,DUB,0,599,1216,320
EI,BLK,DUB,0,599,514,AT4
EI,BLQ,DUB,0,599,1538,320
EI,BOD,DUB,0,599,1264,320
EI,BOH,DUB,0,599,494,AT4
EI,BOJ,DUB,0,599,1191,320
EI,BOS,DUB,0,599,3448,332 330
EI,BOS,SNN,0,603,3448,757
EI,BRS,DUB,0,599,490,AT7 AT4
EI,BRS,ORK,0,596,490,AT7
EI,BRS,SNN,0,603,490,AT4
EI,BRU,DUB,0,599,302,320
EI,BRU,ORK,0,596,302,320
EI,BUD,DUB,0,599,1489,320
EI,CDG,DUB,0,599,1382,320 319
EI,CDG,ORK,0,596,1382,320
EI,CFU,DUB,0,599,1460,320
EI,CPH,DUB,0,599,609,320
EI,CTA,DUB,0,599,1509,320
EI,CWL,DUB,0,599,488,AT7
EI,DBV,DUB,0,599,1200,320
EI,DUB,ABZ,0,532,599,AT7
EI,DUB,ACE,0,1055,599,320
EI,DUB,ADB,0,1706,599,320
EI,DUB,AGP,0,1230,599,330 320
EI,DUB,ALC,0,1212,599,320
EI,DUB,AMS,0,580,599,320
EI,DUB,ARN,0,737,599,320
EI,DUB,ATH,0,3941,599,320
EI,DUB,AUH,0,2179,599,77W 332
EI,DUB,BCN,0,1218,599,320
EI,DUB,BHX,0,469,599,320
EI,DUB,BIO,0,1216,599,320
EI,DUB,BLK,0,514,599,AT4
EI,DUB,BLQ,0,1538,599,320
EI,DUB,BOD,0,1264,599,320
EI,DUB,BOH,0,494,599,AT4
EI,DUB,BOJ,0,1191,599,320
EI,DUB,BOS,0,3448,599,332 330
EI,DUB,BRS,0,490,599,AT7 AT4
EI,DUB,BRU,0,302,599,320
EI,DUB,BUD,0,1489,599,320
EI,DUB,CDG,0,1382,599,320 319
EI,DUB,CFU,0,1460,599,320
EI,DUB,CPH,0,609,599,320
EI,DUB,CTA,0,1509,599,320
EI,DUB,CWL,0,488,599,AT7
EI,DUB,DBV,0,1200,599,320
EI,DUB,DUS,0,345,599,320
EI,DUB,EDI,0,535,599,AT7
EI,DUB,FAO,0,1626,599,320 321 330 332
EI,DUB,FCO,0,1555,599,320
EI,DUB,FRA,0,340,599,320
EI,DUB,FUE,0,1051,599,320
EI,DUB,GLA,0,534,599,AT7 AT4
EI,DUB,GVA,0,1665,599,320
EI,DUB,HAJ,0,352,599,320
EI,DUB,HAM,0,342,599,320
EI,DUB,IAD,0,3714,599,752
EI,DUB,IBZ,0,1225,599,320
EI,DUB,IOM,0,520,599,AT4
EI,DUB,JER,0,499,599,AT7
EI,DUB,JFK,0,3797,599,330
EI,DUB,KIR,0,601,599,AT4
EI,DUB,LGW,0,502,599,320 319
EI,DUB,LHR,0,507,599,320
EI,DUB,LIN,0,1529,599,320
EI,DUB,LIS,0,1638,599,320
EI,DUB,LPA,0,1054,599,320
EI,DUB,LYS,0,1335,599,320
EI,DUB,MAD,0,1229,599,320
EI,DUB,MAN,0,478,599,320
EI,DUB,MCO,0,3878,599,330 332
EI,DUB,MRS,0,1353,599,320
EI,DUB,MUC,0,346,599,320
EI,DUB,MXP,0,1524,599,320
EI,DUB,NAP,0,1561,599,320
EI,DUB,NCE,0,1354,599,320
EI,DUB,NCL,0,521,599,AT7
EI,DUB,ORD,0,3830,599,330 332
EI,DUB,PGF,0,1356,599,320
EI,DUB,PMI,0,3998,599,320
EI,DUB,PRG,0,1587,599,320
EI,DUB,PUY,0,1203,599,320
EI,DUB,SCQ,0,1243,599,320
EI,DUB,SEN,0,508,599,AT4 AT7
EI,DUB,SFO,0,3469,599,332
EI,DUB,STR,0,350,599,320
EI,DUB,SXF,0,337,599,320
EI,DUB,TFS,0,1056,599,320
EI,DUB,TLS,0,1273,599,320
EI,DUB,VCE,0,1551,599,320
EI,DUB,VIE,0,1613,599,320
EI,DUB,VRN,0,1550,599,320
EI,DUB,WAW,0,679,599,320
EI,DUB,YYZ,0,193,599,757
EI,DUB,ZRH,0,1678,599,320
EI,DUS,DUB,0,599,345,320
EI,EDI,DUB,0,599,535,AT7
EI,EDI,ORK,0,596,535,AT7
EI,EDI,SNN,0,603,535,AT7
EI,FAO,BHD,0,467,1626,320
EI,FAO,DUB,0,599,1626,320 321 330 332
EI,FAO,ORK,0,596,1626,320
EI,FAO,SNN,0,603,1626,320
EI,FCO,DUB,0,599,1555,320
EI,FRA,DUB,0,599,340,320
EI,FUE,DUB,0,599,1051,320
EI,GLA,DUB,0,599,534,AT7 AT4
EI,GLA,ORK,0,596,534,AT7
EI,GVA,DUB,0,599,1665,320
EI,HAJ,DUB,0,599,352,320
EI,HAM,DUB,0,599,342,320
EI,IAD,DUB,0,599,3714,752
EI,IBZ,DUB,0,599,1225,320
EI,IOM,DUB,0,599,520,AT4
EI,JER,DUB,0,599,499,AT7
EI,JER,ORK,0,596,499,AT7
EI,JFK,DUB,0,599,3797,330
EI,JFK,SNN,0,603,3797,757
EI,KIR,DUB,0,599,601,AT4
EI,LGW,BHD,0,467,502,320 319
EI,LGW,DUB,0,599,502,320
EI,LGW,NOC,0,600,502,319
EI,LHR,BHD,0,467,507,319
EI,LHR,DUB,0,599,507,320
EI,LHR,ORK,0,596,507,320
EI,LHR,SNN,0,603,507,320
EI,LIN,DUB,0,599,1529,320
EI,LIS,DUB,0,599,1638,320
EI,LIS,ORK,0,596,1638,320
EI,LPA,DUB,0,599,1054,320
EI,LYS,DUB,0,599,1335,320
EI,MAD,DUB,0,599,1229,320
EI,MAN,DUB,0,599,478,320
EI,MAN,ORK,0,596,478,AT7
EI,MAN,SNN,0,603,478,AT7 AT4
EI,MCO,DUB,0,599,3878,330 332
EI,MRS,DUB,0,599,1353,320
EI,MSY,ORD,0,3830,3861,320
EI,MUC,DUB,0,599,346,320
EI,MUC,ORK,0,596,346,320
EI,MXP,DUB,0,599,1524,320
EI,NAP,DUB,0,599,1561,320
EI,NCE,DUB,0,599,1354,320
EI,NCE,ORK,0,596,1354,320
EI,NCL,DUB,0,599,521,AT7
EI,NCL,ORK,0,596,521,AT7
EI,NOC,LGW,0,502,600,319
EI,ORD,ATL,0,3682,3830,CR7 E70
EI,ORD,DUB,0,599,3830,330 332
EI,ORD,MSY,0,3861,3830,ERJ
EI,ORK,ACE,0,1055,596,320
EI,ORK,AGP,0,1230,596,320
EI,ORK,ALC,0,1212,596,320
EI,ORK,AMS,0,580,596,320
EI,ORK,BCN,0,1218,596,320
EI,ORK,BHX,0,469,596,AT7
EI,ORK,BRS,0,490,596,AT7
EI,ORK,BRU,0,302,596,320
EI,ORK,CDG,0,1382,596,320
EI,ORK,EDI,0,535,596,AT7
EI,ORK,FAO,0,1626,596,320
EI,ORK,GLA,0,534,596,AT7
EI,ORK,JER,0,499,596,AT7
EI,ORK,LHR,0,507,596,320
EI,ORK,LIS,0,1638,596,320
EI,ORK,MAN,0,478,596,AT7
EI,ORK,MUC,0,346,596,320
EI,ORK,NCE,0,1354,596,320
EI,ORK,NCL,0,521,596,AT7
EI,ORK,PMI,0,3998,596,320
EI,PGF,DUB,0,599,1356,320
EI,PMI,BHD,0,467,3998,320 319
EI,PMI,DUB,0,599,3998,320
EI,PMI,ORK,0,596,3998,320
EI,PRG,DUB,0,599,1587,320
EI,PUY,DUB,0,599,1203,320
EI,SCQ,DUB,0,599,1243,320
EI,SEN,DUB,0,599,508,AT4 AT7
EI,SFO,DUB,0,599,3469,332
EI,SNN,AGP,0,1230,603,320
EI,SNN,BHX,0,469,603,AT4 AT7
EI,SNN,BOS,0,3448,603,757
EI,SNN,BRS,0,490,603,AT4
EI,SNN,EDI,0,535,603,AT7
EI,SNN,FAO,0,1626,603,320
EI,SNN,JFK,0,3797,603,757
EI,SNN,LHR,0,507,603,320
EI,SNN,MAN,0,478,603,AT7 AT4
EI,STR,DUB,0,599,350,320
EI,SXF,DUB,0,599,337,320
EI,TFS,DUB,0,599,1056,320
EI,TLS,DUB,0,599,1273,320
EI,VCE,DUB,0,599,1551,320
EI,VIE,DUB,0,599,1613,320
EI,VRN,DUB,0,599,1550,320
EI,WAW,DUB,0,599,679,320
EI,YYZ,DUB,0,599,193,757
EI,ZRH,DUB,0,599,1678,320
EK,ABJ,ACC,0,248,253,77W
EK,ACC,ABJ,0,253,248,77W
EK,ACC,DXB,0,2188,248,77W
EK,ADD,DXB,0,2188,1107,332
EK,ADL,DXB,0,2188,3341,77W
EK,AKL,BNE,0,3320,2006,388
EK,AKL,MEL,0,3339,2006,388
EK,AKL,SYD,0,3361,2006,388
EK,ALG,DXB,0,2188,210,77W
EK,AMD,DXB,0,2188,2994,332
EK,AMM,DXB,0,2188,2170,773 77W 772
EK,AMS,DXB,0,2188,580,388
EK,ARN,DXB,0,2188,737,77W
EK,ATH,DXB,0,2188,3941,77W
EK,BAH,DXB,0,2188,2057,332 772 773
EK,BCN,DXB,0,2188,1218,388
EK,BEY,DXB,0,2188,2177,773
EK,BGW,DXB,0,2188,4130,332
EK,BHX,DXB,0,2188,469,77W
EK,BKK,DXB,0,2188,3885,388 77W
EK,BKK,HKG,0,3077,3885,388
EK,BKK,SYD,0,3361,3885,77W
EK,BLR,DXB,0,2188,3131,773
EK,BNE,AKL,0,2006,3320,388
EK,BNE,BKQ,0,4217,3320,DH4
EK,BNE,DXB,0,2188,3320,388
EK,BNE,LRE,0,6289,3320,DH4
EK,BNE,ROK,0,3329,3320,DH8 DH4
EK,BNE,SIN,0,3316,3320,77W
EK,BOM,DXB,0,2188,2997,77W 772 73H 332 773
EK,BOS,DXB,0,2188,3448,77L
EK,BSR,DXB,0,2188,2234,332
EK,CAI,DXB,0,2188,1128,773 772
EK,CAN,DXB,0,2188,3370,77W
EK,CCJ,DXB,0,2188,3137,332 772
EK,CCU,DXB,0,2188,3043,332
EK,CDG,DXB,0,2188,1382,77W 388
EK,CGK,DXB,0,2188,3275,77W
EK,CHC,SYD,0,3361,2009,77W
EK,CMB,DXB,0,2188,3024,77W
EK,CMB,MLE,0,3156,3024,773
EK,CMN,DXB,0,2188,1074,77W
EK,CNS,GOV,0,6316,3322,717
EK,COK,DXB,0,2188,3136,772 773 332
EK,CPH,DXB,0,2188,609,77W
EK,CPT,DXB,0,2188,797,77W
EK,DAC,DXB,0,2188,3076,77W
EK,DAR,DXB,0,2188,1177,773
EK,DEL,DXB,0,2188,3093,773 772 73H 77W
EK,DFW,DXB,0,2188,3670,77L
EK,DKR,DXB,0,2188,1084,343
EK,DME,DXB,0,2188,4029,388
EK,DMM,DXB,0,2188,2064,332 773 772
EK,DOH,DXB,0,2188,11051,772 77W 773 332
EK,DRW,ASP,0,3319,3999,717
EK,DRW,GOV,0,6316,3999,717
EK,DUB,DXB,0,2188,599,77W
EK,DUR,DXB,0,2188,799,77W
EK,DUS,DXB,0,2188,345,77W
EK,DXB,ACC,0,248,2188,77W
EK,DXB,ADD,0,1107,2188,332
EK,DXB,ADL,0,3341,2188,77W
EK,DXB,ALG,0,210,2188,77W
EK,DXB,AMD,0,2994,2188,332
EK,DXB,AMM,0,2170,2188,773 77W 772
EK,DXB,AMS,0,580,2188,388
EK,DXB,ARN,0,737,2188,77W
EK,DXB,ATH,0,3941,2188,77W
EK,DXB,BAH,0,2057,2188,332 772 773
EK,DXB,BCN,0,1218,2188,388
EK,DXB,BEY,0,2177,2188,773
EK,DXB,BGW,0,4130,2188,332
EK,DXB,BHX,0,469,2188,77W
EK,DXB,BKK,0,3885,2188,388 77W
EK,DXB,BLR,0,3131,2188,773
EK,DXB,BNE,0,3320,2188,388
EK,DXB,BOM,0,2997,2188,772 332 77W 73H 773
EK,DXB,BOS,0,3448,2188,77L
EK,DXB,BSR,0,2234,2188,332
EK,DXB,CAI,0,1128,2188,773 772
EK,DXB,CAN,0,3370,2188,77W
EK,DXB,CCJ,0,3137,2188,332 772
EK,DXB,CCU,0,3043,2188,332
EK,DXB,CDG,0,1382,2188,77W 388
EK,DXB,CGK,0,3275,2188,77W
EK,DXB,CMB,0,3024,2188,77W
EK,DXB,CMN,0,1074,2188,77W
EK,DXB,COK,0,3136,2188,772 773 332
EK,DXB,CPH,0,609,2188,77W
EK,DXB,CPT,0,797,2188,77W
EK,DXB,DAC,0,3076,2188,77W
EK,DXB,DAR,0,1177,2188,773
